Year,District,Season,Rainfall_mm,Temperature_K,Area_hectare,N,P,K,Production_tonnes,Yield_tph,Crop
2010,CHAMARAJANAGAR,Rabi       ,1015.835005,294.7038904,915,67,39,47,3640,3.978142077,Maize
2010,CHAMARAJANAGAR,Summer     ,1017.365679,295.4436909,1016,51,37,49,4537,4.465551181,Maize
2010,CHAMARAJANAGAR,Kharif     ,1017.830249,294.2991793,17749,98,57,56,22259,1.254098822,Ragi
2010,CHAMARAJANAGAR,Rabi       ,1016.779808,295.3503478,228,126,22,86,213,0.934210526,Ragi
2010,CHAMARAJANAGAR,Summer     ,1014.169241,294.530301,463,53,42,62,731,1.578833693,Ragi
2010,CHAMARAJANAGAR,Kharif     ,1014.741045,295.0658411,16244,139,51,98,46851,2.884203398,Rice
2010,CHAMARAJANAGAR,Rabi       ,1015.727677,294.3634743,73,138,64,71,206,2.821917808,Rice
2010,CHAMARAJANAGAR,Summer     ,1016.286385,295.5628022,2126,143,78,75,6635,3.12088429,Rice
2010,CHIKBALLAPUR,Kharif     ,1016.17059,304.1113175,38540,124,35,95,125131,3.246782564,Maize
2010,CHIKBALLAPUR,Rabi       ,1015.802916,304.8156291,1948,56,78,87,4627,2.375256674,Maize
2010,CHIKBALLAPUR,Summer     ,1017.394149,303.9559945,672,144,24,28,2132,3.172619048,Maize
2010,CHIKBALLAPUR,Kharif     ,1014.125031,305.2950341,41306,123,23,42,83787,2.028446231,Ragi
2010,CHIKBALLAPUR,Rabi       ,1016.521453,304.0663843,226,88,40,82,468,2.07079646,Ragi
2010,CHIKBALLAPUR,Summer     ,1016.402277,304.9523201,57,62,59,80,112,1.964912281,Ragi
2010,CHIKBALLAPUR,Kharif     ,1014.444267,305.3044402,6599,80,70,59,21666,3.283224731,Rice
2010,CHIKBALLAPUR,Rabi       ,1015.436823,305.5567123,1155,120,33,63,2748,2.379220779,Rice
2010,CHIKBALLAPUR,Summer     ,1017.640332,305.0265132,1912,112,58,43,5108,2.671548117,Rice
2010,CHIKMAGALUR,Kharif     ,1015.577799,296.4221115,15590,105,50,70,53496,3.431430404,Maize
2010,CHIKMAGALUR,Kharif     ,1015.79588,297.0007993,52560,91,33,77,93115,1.771594368,Ragi
2010,CHIKMAGALUR,Kharif     ,1016.257732,298.1313173,40562,110,25,52,111308,2.744144766,Rice
2010,CHIKMAGALUR,Summer     ,1017.762462,297.8732913,3494,91,31,35,7751,2.218374356,Rice
2010,CHITRADURGA,Kharif     ,1017.539804,302.5233,95720,105,35,41,266771,2.786993314,Maize
2010,CHITRADURGA,Rabi       ,1014.583387,302.5457945,6453,85,36,76,14949,2.316596932,Maize
2010,CHITRADURGA,Summer     ,1014.809036,301.2189464,1547,133,64,81,6077,3.928248222,Maize
2010,CHITRADURGA,Kharif     ,1017.080138,301.058664,53001,117,42,90,86967,1.640855833,Ragi
2010,CHITRADURGA,Rabi       ,1014.240475,301.9096821,392,56,33,91,695,1.772959184,Ragi
2010,CHITRADURGA,Summer     ,1016.158109,301.2819294,2127,103,26,89,3429,1.61212976,Ragi
2010,CHITRADURGA,Kharif     ,1015.814178,301.3934839,7941,50,65,49,18659,2.349704067,Rice
2010,CHITRADURGA,Rabi       ,1014.315064,301.5514192,953,93,51,42,2099,2.202518363,Rice
2010,CHITRADURGA,Summer     ,1015.074385,302.4564126,5054,94,34,51,11610,2.297190344,Rice
2010,DAKSHIN KANNAD,Summer     ,1014.55763,300.6765501,8,96,63,76,9,1.125,Maize
2010,DAKSHIN KANNAD,Kharif     ,1017.560496,300.1244548,32408,62,36,28,80253,2.476333004,Rice
2010,DAKSHIN KANNAD,Rabi       ,1017.378765,300.5471478,20982,71,60,50,47350,2.256696216,Rice
2010,DAKSHIN KANNAD,Summer     ,1016.749295,299.6406099,1243,70,73,90,2855,2.29686243,Rice
2010,DAVANGERE,Kharif     ,1014.07967,301.8405487,177510,135,66,28,640248,3.606827784,Maize
2010,DAVANGERE,Rabi       ,1017.526196,301.6896212,1824,141,63,32,6158,3.376096491,Maize
2010,DAVANGERE,Summer     ,1016.848073,301.6542068,488,58,53,77,2421,4.961065574,Maize
2010,DAVANGERE,Kharif     ,1017.537987,302.1825018,15658,75,24,22,28419,1.814982756,Ragi
2010,DAVANGERE,Rabi       ,1016.152034,301.1289939,345,58,64,54,409,1.185507246,Ragi
2010,DAVANGERE,Summer     ,1016.374465,301.9054001,116,64,46,40,227,1.956896552,Ragi
2010,DAVANGERE,Kharif     ,1016.536999,300.8513089,76270,59,71,83,271152,3.555159302,Rice
2010,DAVANGERE,Summer     ,1016.506843,300.5882549,66254,137,42,71,259570,3.917801189,Rice
2010,DHARWAD,Kharif     ,1016.128298,300.47153,44582,91,59,53,133395,2.992126867,Maize
2010,DHARWAD,Rabi       ,1016.018642,300.1353681,1804,121,78,54,6692,3.709534368,Maize
2010,DHARWAD,Summer     ,1014.930453,299.9260862,780,73,33,34,2210,2.833333333,Maize
2010,DHARWAD,Kharif     ,1017.992497,299.9611854,54,129,34,25,54,1,Ragi
2010,DHARWAD,Kharif     ,1015.283505,299.2317874,27881,98,62,51,33658,1.207202037,Rice
2010,DHARWAD,Summer     ,1014.566973,300.4659242,273,75,52,71,883,3.234432234,Rice
2010,GADAG,Kharif     ,1014.728284,301.5959028,49417,140,72,47,135931,2.750693081,Maize
2010,GADAG,Rabi       ,1014.705026,301.5187006,1225,86,50,83,3803,3.104489796,Maize
2010,GADAG,Summer     ,1014.326363,300.5564989,41,117,54,98,139,3.390243902,Maize
2010,GADAG,Kharif     ,1015.538143,301.132023,865,99,36,97,1914,2.212716763,Rice
2010,GADAG,Summer     ,1014.60668,301.7739725,1480,73,47,38,4682,3.163513514,Rice
2010,GULBARGA,Kharif     ,1015.974243,301.4202304,5641,68,38,34,11018,1.953199787,Maize
2010,GULBARGA,Rabi       ,1014.190719,301.9811338,1176,149,65,25,404,0.343537415,Maize
2010,GULBARGA,Summer     ,1014.960153,300.8830259,1124,109,73,92,2713,2.413701068,Maize
2010,GULBARGA,Kharif     ,1016.92047,301.7483429,3033,88,42,57,4822,1.589845038,Rice
2010,GULBARGA,Rabi       ,1017.591208,301.7292843,608,123,51,45,1850,3.042763158,Rice
2010,GULBARGA,Summer     ,1017.722176,300.4410538,901,138,59,70,2913,3.233074362,Rice
2010,HASSAN,Kharif     ,1016.587088,297.703487,53920,67,32,92,253287,4.697459199,Maize
2010,HASSAN,Rabi       ,1016.309536,298.31786,9321,68,78,72,29706,3.186997103,Maize
2010,HASSAN,Summer     ,1014.841916,298.5157514,332,85,39,75,1129,3.40060241,Maize
2010,HASSAN,Kharif     ,1014.616389,297.792051,57557,123,54,78,114919,1.996612054,Ragi
2010,HASSAN,Rabi       ,1015.243553,297.3969709,28378,146,24,89,41031,1.445873564,Ragi
2010,HASSAN,Summer     ,1015.669682,296.8817471,127,104,28,97,249,1.960629921,Ragi
2010,HASSAN,Kharif     ,1014.17072,297.6842223,35785,118,48,77,105364,2.944362163,Rice
2010,HASSAN,Rabi       ,1014.019369,298.2712883,10790,96,25,32,29009,2.688507878,Rice
2010,HASSAN,Summer     ,1016.250179,298.363714,5170,98,44,62,13364,2.584912959,Rice
2010,HAVERI,Kharif     ,1015.963615,299.2294879,129212,148,50,95,472631,3.657794942,Maize
2010,HAVERI,Rabi       ,1017.734845,299.8495659,3736,147,41,70,11877,3.179068522,Maize
2010,HAVERI,Summer     ,1017.943305,299.3796005,2983,82,21,38,10559,3.539725109,Maize
2010,HAVERI,Kharif     ,1016.219786,299.7105267,483,70,64,40,275,0.569358178,Ragi
2010,HAVERI,Kharif     ,1016.076571,299.3849234,44996,130,24,43,89319,1.985043115,Rice
2010,HAVERI,Summer     ,1015.366815,300.8410569,5931,71,79,45,17833,3.006744225,Rice
2010,KODAGU,Kharif     ,1017.949661,307.3016432,3110,97,46,64,15160,4.874598071,Maize
2010,KODAGU,Rabi       ,1017.956399,307.8656681,33,86,44,47,97,2.939393939,Maize
2010,KODAGU,Summer     ,1017.081886,306.9193858,130,64,27,48,442,3.4,Maize
2010,KODAGU,Kharif     ,1015.071812,307.3092112,228,84,74,36,434,1.903508772,Ragi
2010,KODAGU,Rabi       ,1015.564754,307.7734705,110,141,20,87,176,1.6,Ragi
2010,KODAGU,Kharif     ,1017.885366,306.5886598,35291,120,39,63,89155,2.526281488,Rice
2010,KODAGU,Rabi       ,1017.062088,306.1920303,5,81,63,80,12,2.4,Rice
2010,KODAGU,Summer     ,1015.562533,306.8516309,140,60,42,87,399,2.85,Rice
2010,KOLAR,Kharif     ,1015.739141,301.7864562,455,59,51,93,1653,3.632967033,Maize
2010,KOLAR,Rabi       ,1015.862059,301.3989149,74,122,30,44,218,2.945945946,Maize
2010,KOLAR,Summer     ,1014.815886,300.8038195,197,127,58,86,670,3.401015228,Maize
2010,KOLAR,Kharif     ,1015.371525,302.0380229,57153,126,66,21,108551,1.899305373,Ragi
2010,KOLAR,Rabi       ,1014.115116,301.0634301,81,106,73,68,168,2.074074074,Ragi
2010,KOLAR,Summer     ,1015.471323,300.6970302,260,74,43,89,509,1.957692308,Ragi
2010,KOLAR,Kharif     ,1016.786912,300.5765708,7539,51,30,45,16286,2.160233453,Rice
2010,KOLAR,Summer     ,1015.550398,301.2954303,2040,113,48,91,3397,1.665196078,Rice
2010,KOPPAL,Kharif     ,1014.448592,302.3177032,39768,84,73,46,109285,2.74806377,Maize
2010,KOPPAL,Rabi       ,1016.212893,301.9652704,5985,56,45,37,18457,3.083876358,Maize
2010,KOPPAL,Summer     ,1014.81727,302.2120627,2434,134,35,73,8706,3.576828266,Maize
2010,KOPPAL,Kharif     ,1016.331423,301.8190766,41275,67,54,20,170981,4.142483343,Rice
2010,KOPPAL,Summer     ,1016.548035,301.8680995,36859,116,39,80,152810,4.145798855,Rice
2010,MANDYA,Kharif     ,1014.656781,298.8658715,4671,91,65,22,7619,1.631128238,Maize
2010,MANDYA,Rabi       ,1014.269936,298.8407913,39,88,22,87,115,2.948717949,Maize
2010,MANDYA,Summer     ,1015.115108,299.4617015,40,90,20,60,136,3.4,Maize
2010,MANDYA,Kharif     ,1014.253151,299.9492662,66786,124,77,56,151162,2.263378552,Ragi
2010,MANDYA,Rabi       ,1015.259596,299.3241373,3704,73,72,70,7567,2.042926566,Ragi
2010,MANDYA,Summer     ,1015.581447,299.3234826,2877,109,66,34,6784,2.358011818,Ragi
2010,MANDYA,Kharif     ,1017.838644,299.9269329,60845,95,20,27,225761,3.710428137,Rice
2010,MANDYA,Summer     ,1016.546765,300.4433878,19795,68,36,57,71103,3.591967669,Rice
2010,MYSORE,Kharif     ,1015.350878,299.527127,25928,117,21,75,106277,4.0989278,Maize
2010,MYSORE,Rabi       ,1016.174459,300.1070116,4292,139,48,66,10860,2.53028891,Maize
2010,MYSORE,Summer     ,1016.108025,299.2717675,205,91,39,29,697,3.4,Maize
2010,MYSORE,Kharif     ,1014.057303,299.7117407,42299,81,25,97,66557,1.573488735,Ragi
2010,MYSORE,Rabi       ,1014.12225,298.5721363,11663,88,27,68,19310,1.655663208,Ragi
2010,MYSORE,Summer     ,1016.043933,299.2477873,379,85,48,60,501,1.321899736,Ragi
2010,MYSORE,Kharif     ,1016.378487,298.9295723,106382,146,67,49,337247,3.170150965,Rice
2010,MYSORE,Summer     ,1017.50367,299.4456974,18712,85,70,24,56724,3.031423685,Rice
2010,RAICHUR,Kharif     ,1015.246849,304.6537793,358,52,52,90,1029,2.874301676,Maize
2010,RAICHUR,Rabi       ,1016.063335,303.7511639,339,122,22,50,999,2.946902655,Maize
2010,RAICHUR,Summer     ,1017.23475,303.441791,316,57,79,71,1075,3.401898734,Maize
2010,RAICHUR,Kharif     ,1017.448374,304.0689426,100297,146,54,42,309529,3.086124211,Rice
2010,RAICHUR,Summer     ,1016.37383,304.3223248,74459,119,24,67,212420,2.85284519,Rice
2010,RAMANAGARA,Kharif     ,1017.830629,301.8885157,1134,90,46,59,5367,4.732804233,Maize
2010,RAMANAGARA,Rabi       ,1016.970283,303.0625503,200,117,63,25,589,2.945,Maize
2010,RAMANAGARA,Summer     ,1016.932063,303.0841991,391,62,31,57,1330,3.401534527,Maize
2010,RAMANAGARA,Kharif     ,1016.051936,303.3979243,72967,98,39,60,165230,2.264448312,Ragi
2010,RAMANAGARA,Rabi       ,1017.694239,302.6942254,67,109,64,46,139,2.074626866,Ragi
2010,RAMANAGARA,Summer     ,1016.972226,302.2481362,440,51,39,94,861,1.956818182,Ragi
2010,RAMANAGARA,Kharif     ,1017.729089,303.3255124,7884,109,28,88,19794,2.51065449,Rice
2010,RAMANAGARA,Summer     ,1015.165392,303.3831842,589,54,58,76,1744,2.960950764,Rice
2010,SHIMOGA,Kharif     ,1014.334444,301.6070257,60120,93,23,36,256876,4.272721224,Maize
2010,SHIMOGA,Rabi       ,1014.650084,301.5305849,269,76,70,90,1158,4.304832714,Maize
2010,SHIMOGA,Summer     ,1017.930773,300.8702145,3345,81,73,66,15965,4.772795217,Maize
2010,SHIMOGA,Kharif     ,1014.308991,300.9659148,1310,70,38,98,1890,1.442748092,Ragi
2010,SHIMOGA,Summer     ,1014.350021,300.0178892,44,57,57,32,86,1.954545455,Ragi
2010,SHIMOGA,Kharif     ,1016.168859,301.5979673,112819,121,46,30,307516,2.72574655,Rice
2010,SHIMOGA,Summer     ,1015.794721,300.4093592,19575,99,64,43,67802,3.463703704,Rice
2010,TUMKUR,Kharif     ,1016.028974,300.7410181,20840,116,62,92,55194,2.648464491,Maize
2010,TUMKUR,Rabi       ,1015.135057,301.9317288,518,93,32,23,1138,2.196911197,Maize
2010,TUMKUR,Summer     ,1014.492585,301.5841929,399,107,32,65,1062,2.661654135,Maize
2010,TUMKUR,Kharif     ,1015.584954,300.8406821,178909,52,79,37,304510,1.702038466,Ragi
2010,TUMKUR,Rabi       ,1017.943259,301.2213237,417,135,76,62,828,1.985611511,Ragi
2010,TUMKUR,Summer     ,1017.90998,302.1330814,1517,119,41,99,2970,1.95781147,Ragi
2010,TUMKUR,Kharif     ,1017.490533,302.2991778,23766,51,47,52,66025,2.778128419,Rice
2010,TUMKUR,Rabi       ,1015.977318,301.7746547,461,136,71,29,1421,3.082429501,Rice
2010,TUMKUR,Summer     ,1016.315465,300.7587354,10349,93,66,92,31186,3.013431249,Rice
2010,UDUPI,Rabi       ,1015.167642,304.3490408,17,51,72,78,50,2.941176471,Maize
2010,UDUPI,Summer     ,1015.018265,303.8887129,3,130,64,50,10,3.333333333,Maize
2010,UDUPI,Kharif     ,1015.324026,303.0568836,47200,84,41,47,122102,2.58690678,Rice
2010,UDUPI,Rabi       ,1017.643224,304.3191255,8982,147,62,79,19578,2.179692719,Rice
2010,UDUPI,Summer     ,1016.947221,304.3007881,158,136,38,22,382,2.417721519,Rice
2010,UTTAR KANNAD,Kharif     ,1017.417703,297.4049119,4143,79,27,74,17818,4.30074825,Maize
2010,UTTAR KANNAD,Rabi       ,1017.621942,297.0468091,212,57,71,33,625,2.948113208,Maize
2010,UTTAR KANNAD,Summer     ,1015.398635,297.7257287,134,71,27,77,302,2.253731343,Maize
2010,UTTAR KANNAD,Kharif     ,1014.579085,296.4762692,8,93,61,34,8,1,Ragi
2010,UTTAR KANNAD,Rabi       ,1014.695607,296.3542371,4,107,45,21,7,1.75,Ragi
2010,UTTAR KANNAD,Kharif     ,1014.990727,297.0820375,75425,85,67,43,143863,1.907364932,Rice
2010,UTTAR KANNAD,Rabi       ,1017.952051,297.4216426,2036,118,70,97,4460,2.190569745,Rice
2010,UTTAR KANNAD,Summer     ,1017.030568,296.6801778,1558,126,45,83,3137,2.013478819,Rice
2010,YADGIR,Kharif     ,1017.441875,303.7922055,471,142,42,90,921,1.955414013,Maize
2010,YADGIR,Rabi       ,1015.27572,302.6162309,101,80,62,43,291,2.881188119,Maize
2010,YADGIR,Summer     ,1016.071309,302.3360523,17,96,32,46,58,3.411764706,Maize
2010,YADGIR,Kharif     ,1017.569989,302.8059368,52699,104,47,56,106769,2.026015674,Rice
2010,YADGIR,Rabi       ,1015.729654,302.7053445,3520,129,28,58,8166,2.319886364,Rice
2010,YADGIR,Summer     ,1014.305708,303.5158721,39552,111,39,82,81236,2.053903722,Rice
2011,BAGALKOT,Kharif     ,1016.917884,303.2274566,55883,79,75,98,197044,3.526009699,Maize
2011,BAGALKOT,Rabi       ,1014.808132,302.7917964,24019,104,38,45,74159,3.087514051,Maize
2011,BAGALKOT,Summer     ,1015.373201,303.4682241,2395,65,67,84,8680,3.624217119,Maize
2011,BAGALKOT,Kharif     ,1017.92872,302.4816354,79,61,58,23,254,3.215189873,Rice
2011,BAGALKOT,Summer     ,1016.867424,303.5549429,6,66,70,48,20,3.333333333,Rice
2011,BANGALORE RURAL,Kharif     ,1017.705211,300.6199844,14355,65,31,20,66335,4.621037966,Maize
2011,BANGALORE RURAL,Rabi       ,1017.844909,299.6766727,100,61,34,69,323,3.23,Maize
2011,BANGALORE RURAL,Summer     ,1015.045732,299.2207866,96,57,50,30,327,3.40625,Maize
2011,BANGALORE RURAL,Kharif     ,1014.21526,299.4868256,42716,133,74,93,100336,2.348909074,Ragi
2011,BANGALORE RURAL,Rabi       ,1016.116329,299.5112508,155,52,33,78,312,2.012903226,Ragi
2011,BANGALORE RURAL,Summer     ,1017.39274,300.1456348,103,65,30,81,198,1.922330097,Ragi
2011,BANGALORE RURAL,Kharif     ,1014.590022,299.321414,1460,79,45,55,4836,3.312328767,Rice
2011,BANGALORE RURAL,Summer     ,1015.743274,300.5680415,153,72,61,75,521,3.405228758,Rice
2011,BELGAUM,Kharif     ,1014.923119,299.7392145,111075,141,46,40,386569,3.480252082,Maize
2011,BELGAUM,Rabi       ,1015.093553,299.5371901,34155,54,30,32,109475,3.205240814,Maize
2011,BELGAUM,Summer     ,1017.166214,299.5834874,2768,133,57,28,7997,2.889089595,Maize
2011,BELGAUM,Kharif     ,1015.622248,299.2480144,525,114,53,30,371,0.706666667,Ragi
2011,BELGAUM,Kharif     ,1015.429195,299.3340677,68215,79,62,94,158758,2.327318039,Rice
2011,BELGAUM,Summer     ,1017.563608,299.9935209,92,70,38,89,313,3.402173913,Rice
2011,BELLARY,Kharif     ,1015.350074,304.5971883,98727,133,25,20,207485,2.101603411,Maize
2011,BELLARY,Rabi       ,1014.719383,304.6060442,2976,119,65,89,9830,3.303091398,Maize
2011,BELLARY,Summer     ,1015.551529,303.7312346,1947,71,71,96,4591,2.357986646,Maize
2011,BELLARY,Kharif     ,1015.934021,303.3753995,3580,131,57,75,2472,0.690502793,Ragi
2011,BELLARY,Rabi       ,1017.982514,303.887643,13,121,68,50,24,1.846153846,Ragi
2011,BELLARY,Summer     ,1017.361177,304.1501772,149,81,61,56,287,1.926174497,Ragi
2011,BELLARY,Kharif     ,1017.555867,303.3445969,77226,82,47,66,288837,3.74015228,Rice
2011,BELLARY,Summer     ,1017.172916,303.1641892,38943,65,20,97,139548,3.58339111,Rice
2011,BENGALURU URBAN,Kharif     ,1017.098246,301.5348043,633,125,54,66,1963,3.101105845,Maize
2011,BENGALURU URBAN,Rabi       ,1016.77788,301.7018648,73,87,59,88,236,3.232876712,Maize
2011,BENGALURU URBAN,Summer     ,1014.405819,302.7308462,125,147,27,77,426,3.408,Maize
2011,BENGALURU URBAN,Kharif     ,1014.882976,302.9474722,24419,63,78,55,70059,2.869036406,Ragi
2011,BENGALURU URBAN,Rabi       ,1015.315282,302.0869324,122,85,71,51,245,2.008196721,Ragi
2011,BENGALURU URBAN,Summer     ,1016.905654,302.1902428,110,146,73,83,212,1.927272727,Ragi
2011,BENGALURU URBAN,Kharif     ,1014.357291,301.9201769,1410,72,66,90,4853,3.441843972,Rice
2011,BENGALURU URBAN,Summer     ,1015.802214,301.1571124,360,115,75,61,1400,3.888888889,Rice
2011,BIDAR,Kharif     ,1014.568848,299.9483236,943,134,26,67,2107,2.234358431,Maize
2011,BIDAR,Rabi       ,1014.212746,300.7505464,400,51,30,93,1036,2.59,Maize
2011,BIDAR,Summer     ,1017.105304,301.0314362,184,140,58,49,385,2.092391304,Maize
2011,BIDAR,Kharif     ,1015.497556,301.0271371,6489,122,23,40,5830,0.89844352,Rice
2011,BIJAPUR,Kharif     ,1017.420111,300.7661517,67424,114,44,79,239977,3.559222235,Maize
2011,BIJAPUR,Rabi       ,1014.332714,300.8258838,11094,124,31,32,38458,3.4665585,Maize
2011,BIJAPUR,Summer     ,1017.877821,300.3905568,3372,116,45,20,9046,2.682680902,Maize
2011,BIJAPUR,Kharif     ,1017.326291,301.3283484,88,101,57,84,283,3.215909091,Rice
2011,CHAMARAJANAGAR,Kharif     ,1016.988219,294.4786009,35369,111,65,52,77499,2.191156097,Maize
2011,CHAMARAJANAGAR,Rabi       ,1017.485026,294.521183,1256,72,31,57,3737,2.975318471,Maize
2011,CHAMARAJANAGAR,Summer     ,1016.932271,296.1973042,2082,75,62,44,10307,4.950528338,Maize
2011,CHAMARAJANAGAR,Kharif     ,1017.408262,296.077174,16470,117,70,45,19499,1.18391014,Ragi
2011,CHAMARAJANAGAR,Rabi       ,1015.831465,295.8670206,419,131,72,96,717,1.711217184,Ragi
2011,CHAMARAJANAGAR,Summer     ,1016.272377,294.6517623,141,104,56,78,412,2.921985816,Ragi
2011,CHAMARAJANAGAR,Kharif     ,1015.180782,295.3790849,14443,55,65,52,43509,3.012462785,Rice
2011,CHAMARAJANAGAR,Rabi       ,1014.972456,294.8698151,489,84,72,60,1693,3.462167689,Rice
2011,CHAMARAJANAGAR,Summer     ,1017.960423,294.6156991,509,71,43,49,1565,3.074656189,Rice
2011,CHIKBALLAPUR,Kharif     ,1016.960156,305.0649589,57621,92,35,76,157526,2.73382968,Maize
2011,CHIKBALLAPUR,Rabi       ,1016.91798,304.4680202,487,64,76,68,1507,3.094455852,Maize
2011,CHIKBALLAPUR,Summer     ,1015.407374,304.3571361,877,135,32,67,4357,4.968072976,Maize
2011,CHIKBALLAPUR,Kharif     ,1014.199062,305.2053211,38478,109,44,91,72066,1.872914393,Ragi
2011,CHIKBALLAPUR,Rabi       ,1015.631,304.9886945,22,61,73,68,44,2,Ragi
2011,CHIKBALLAPUR,Summer     ,1016.043155,305.2676139,208,98,73,66,401,1.927884615,Ragi
2011,CHIKBALLAPUR,Kharif     ,1014.014036,304.9747219,5152,91,76,75,15249,2.959821429,Rice
2011,CHIKBALLAPUR,Summer     ,1016.626087,305.1778238,470,87,71,84,1594,3.391489362,Rice
2011,CHIKMAGALUR,Kharif     ,1017.593354,297.020084,25064,131,73,31,63622,2.538381743,Maize
2011,CHIKMAGALUR,Kharif     ,1015.240472,297.5604996,39215,94,23,88,48505,1.236899146,Ragi
2011,CHIKMAGALUR,Kharif     ,1017.60637,298.2804464,41880,84,30,25,113629,2.713204394,Rice
2011,CHIKMAGALUR,Summer     ,1017.899552,296.5068811,3496,79,51,84,8971,2.566075515,Rice
2011,CHITRADURGA,Kharif     ,1017.274134,302.1778012,97918,137,68,44,162562,1.660185053,Maize
2011,CHITRADURGA,Rabi       ,1016.703789,302.3144476,3923,79,26,20,9884,2.519500382,Maize
2011,CHITRADURGA,Summer     ,1017.006518,302.0024345,1220,127,65,51,3310,2.713114754,Maize
2011,CHITRADURGA,Kharif     ,1014.889014,302.4465799,39112,55,77,22,35937,0.918822868,Ragi
2011,CHITRADURGA,Rabi       ,1014.297665,301.0518408,431,116,30,68,639,1.482598608,Ragi
2011,CHITRADURGA,Summer     ,1015.398008,301.8253339,1634,129,47,38,2020,1.23623011,Ragi
2011,CHITRADURGA,Kharif     ,1014.434464,302.3369895,4723,56,73,79,10517,2.226762651,Rice
2011,CHITRADURGA,Rabi       ,1017.031497,300.8822538,510,101,60,48,1174,2.301960784,Rice
2011,CHITRADURGA,Summer     ,1015.062062,301.5823864,763,63,42,69,1524,1.997378768,Rice
2011,DAKSHIN KANNAD,Summer     ,1016.502091,300.7524273,6,122,64,21,12,2,Maize
2011,DAKSHIN KANNAD,Kharif     ,1014.321899,300.7124427,32423,64,42,92,87200,2.689448848,Rice
2011,DAKSHIN KANNAD,Rabi       ,1014.716028,299.9303485,21231,70,69,75,47207,2.223493948,Rice
2011,DAKSHIN KANNAD,Summer     ,1015.43885,299.4433825,1512,84,47,36,3766,2.490740741,Rice
2011,DAVANGERE,Kharif     ,1015.010024,302.1403613,175401,115,62,79,477066,2.719859066,Maize
2011,DAVANGERE,Rabi       ,1016.590146,301.6567222,1596,140,66,55,5737,3.594611529,Maize
2011,DAVANGERE,Summer     ,1017.222619,302.1813537,827,51,76,80,2158,2.609431681,Maize
2011,DAVANGERE,Kharif     ,1014.398056,301.6124586,13650,84,45,36,14545,1.065567766,Ragi
